,id,codigo,nomoficial,alt_izqini,alt_izqfin,alt_derini,alt_derfin,nomanter,nom_mapa,tipo_c,long,sentido,cod_sent,observa,bicisenda,lado_ciclo,recorrid_x,anio_construccion,tooltip_bi,red_jerarq,red_tp,COMUNA,COM_PAR,COM_IMPAR,BARRIO,BARRIO_PAR,BARRIO_IMP,geometry
2797,6942,4043,DE LOS CONSTITUYENTES AV.,3302,3310,3301,3309,LIBERTAD,AV.DE LOS CONSTITUYENTES,AVENIDA,26.91,DOBLE,2,corrección numeración 28-1,Bicisendas,,,,Bicisenda,VÍA DISTRIBUIDORA PRINCIPAL,SI,15,15,15,,AGRONOMIA,PARQUE CHAS,"MULTILINESTRING ((-58.4814574586854 -34.59024576790026, -58.48128809754356 -34.590299737567896, -58.4811819157064 -34.590328626906896))"
2798,6978,8036,HUMBOLDT,1002,1100,1001,1099,,HUMBOLDT,CALLE,127.24,DOBLE,2,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.4424549261412 -34.59042344006274, -58.441996341951 -34.59018758218452, -58.44137585984784 -34.58971098523051))"
2799,7030,5017,ELCANO AV.,4402,4600,4401,4599,,AV. ELCANO,AVENIDA,388.66,DOBLE,2,corrección numeración 28-1,Bicisendas,,,,Bicisenda,VÍA LOCAL,,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.46283603871539 -34.58708035189211, -58.46562815656516 -34.589715120003305))"
2800,7031,4037,DEL CAMPO AV.,0,0,1251,1275,,AV. DEL CAMPO,AVENIDA,41.46,CRECIENTE,1,corrección numeración 28-1,Bicisendas,,,,Bicisenda,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,,PATERNAL,VILLA ORTUZAR,"MULTILINESTRING ((-58.46659261137421 -34.590735040376366, -58.46695791770074 -34.590514955788265))"
2801,7035,4043,DE LOS CONSTITUYENTES AV.,3202,3300,3201,3299,LIBERTAD,AV.DE LOS CONSTITUYENTES,AVENIDA,157.36,DOBLE,2,corrección numeración 28-1,Bicisendas,,,,Bicisenda,VÍA DISTRIBUIDORA PRINCIPAL,SI,15,15,15,,AGRONOMIA,PARQUE CHAS,"MULTILINESTRING ((-58.47954464102523 -34.59075118699649, -58.48087060750581 -34.59041332146226, -58.4811819157064 -34.590328626906896))"
2802,7064,3062,CARACAS,3502,3600,3501,3599,,CARACAS,CALLE,107.4,CRECIENTE,1,,Bicisendas,,,,Bicisenda,VÍA LOCAL,,15,15,15,AGRONOMIA,AGRONOMIA,AGRONOMIA,"MULTILINESTRING ((-58.487458227315386 -34.59083234320144, -58.48816214636242 -34.59005880832172))"
2803,7106,14019,"NEWBERY, JORGE AV.",4222,4300,4221,4299,USHUAIA - CHACARITA CHACARITA,AV. JORGE NEWBERY,AVENIDA,129.02,DOBLE,2,,Ciclovías Proyectadas,,,2018.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.45231266758277 -34.590137115160864, -58.452487130573466 -34.59028255577424, -58.45325181896355 -34.59100235174203))"
2804,7107,8036,HUMBOLDT,902,1000,901,999,,HUMBOLDT,CALLE,126.48,DOBLE,2,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.443641934322734 -34.59100315397306, -58.44259396636685 -34.590495014252426, -58.4424549261412 -34.59042344006274))"
2805,7122,3102,14 DE JULIO,102,150,101,149,DEL COLEGIO,14 DE JULIO,CALLE,60.07,DECRECIENTE,-1,,Bicisendas,,,,Bicisenda,VÍA LOCAL,,15,15,15,PATERNAL,PATERNAL,PATERNAL,"MULTILINESTRING ((-58.468264229945355 -34.591092243438325, -58.467738632395594 -34.590769370858986))"
2806,7190,3102,14 DE JULIO,52,100,51,99,DEL COLEGIO,14 DE JULIO,CALLE,67.87,DECRECIENTE,-1,,Bicisendas,,,,Bicisenda,VÍA LOCAL,,15,15,15,PATERNAL,PATERNAL,PATERNAL,"MULTILINESTRING ((-58.46885812941383 -34.591457083187805, -58.468264229945355 -34.591092243438325))"
2807,7299,12107,DEL LIBERTADOR AV.,202,300,201,299,"DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :",AV.DEL LIBERTADOR,AVENIDA,138.67,DOBLE,2,,Ciclovías,Mano derecha,Calle,2010.0,Ciclovía,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,RETIRO,RETIRO,RETIRO,"MULTILINESTRING ((-58.37667408718236 -34.59185400650257, -58.37713347406823 -34.591554678897886, -58.37785940592002 -34.59107842083627))"
2808,7354,17138,PUNTA ARENAS,1296,1300,1295,1299,HEREDIA (parcial),PUNTA ARENAS,CALLE,23.237067334059027,DOBLE,2,no corresponde altura 13-1-03,Bicisendas,,,,Bicisenda,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,PATERNAL,PATERNAL,PATERNAL,"MULTILINESTRING ((-58.46969584816838 -34.59197162832773, -58.4697447219419 -34.592014800888066, -58.46976156812156 -34.59210182533198, -58.469790538312466 -34.59215921768556))"
2809,7762,2045,"BEIRO, FRANCISCO AV.",2772,2800,2771,2799,"TRES CRUCES-PROGRESO, AV.",AV.FRANCISCO BEIRO,AVENIDA,45.13913395594794,DOBLE,2,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA PRINCIPAL,SI,15,15,15,AGRONOMIA,AGRONOMIA,AGRONOMIA,"MULTILINESTRING ((-58.49274587487659 -34.59408859897212, -58.493142404154426 -34.594329524381706))"
2810,7768,14019,"NEWBERY, JORGE AV.",4602,4700,4601,4699,USHUAIA - CHACARITA CHACARITA,AV. JORGE NEWBERY,AVENIDA,123.95,DOBLE,2,,Ciclovías Proyectadas,,,2018.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.455919520022924 -34.59350251388066, -58.45602740665808 -34.593601536087334, -58.45680841958113 -34.5943439163579))"
2811,7886,2045,"BEIRO, FRANCISCO AV.",2802,2900,2801,2899,"TRES CRUCES-PROGRESO, AV.",AV.FRANCISCO BEIRO,AVENIDA,130.1,DOBLE,2,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA DISTRIBUIDORA PRINCIPAL,SI,15,15,15,AGRONOMIA,AGRONOMIA,AGRONOMIA,"MULTILINESTRING ((-58.493142404154426 -34.594329524381706, -58.49427893972925 -34.59503087235888))"
2812,7970,4089,DORREGO AV.,362,400,361,399,,AV.DORREGO,AVENIDA,45.63,DOBLE,2,corrección numeración 22-1,Bicisendas,,,,Bicisenda,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,,CHACARITA,VILLA CRESPO,"MULTILINESTRING ((-58.452084587370244 -34.59547542316622, -58.45188737561321 -34.59533667022541, -58.45170540654892 -34.59520918620171))"
2813,8094,4089,DORREGO AV.,302,360,301,359,,AV.DORREGO,AVENIDA,88.32,DOBLE,2,corrección numeración 22-1,Bicisendas,,,,Bicisenda,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,,CHACARITA,VILLA CRESPO,"MULTILINESTRING ((-58.45282090213022 -34.59598831385289, -58.452608104313235 -34.595843786007265, -58.452084587370244 -34.59547542316622))"
2814,8202,24002,WARNES AV.,1902,2000,1901,1999,,AV. WARNES,AVENIDA,141.75,DOBLE,2,,Ciclovías Proyectadas,,,2018.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,SI,15,15,15,,PATERNAL,CHACARITA,"MULTILINESTRING ((-58.46232251946159 -34.59651074015551, -58.46248066375036 -34.59650391022375, -58.4637682143658 -34.59642715027431, -58.46386410571748 -34.596429121731525))"
2815,8220,24002,WARNES AV.,1802,1900,1801,1899,,AV. WARNES,AVENIDA,142.5,DOBLE,2,,Ciclovías Proyectadas,,,2018.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,SI,15,15,15,,PATERNAL,CHACARITA,"MULTILINESTRING ((-58.460772243802445 -34.59659050790812, -58.46100899235001 -34.596576850390655, -58.46150531247481 -34.59654636525032, -58.46232251946159 -34.59651074015551))"
2816,8245,14019,"NEWBERY, JORGE AV.",4802,4900,4801,4899,USHUAIA - CHACARITA CHACARITA,AV. JORGE NEWBERY,AVENIDA,220.27,DOBLE,2,,Ciclovías Proyectadas,,,2018.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.457693249483896 -34.59518397400752, -58.459275957108886 -34.59667715927614))"
2817,8249,24002,WARNES AV.,0,0,0,0,,AV. WARNES,AVENIDA,6.42,DOBLE,2,,Ciclovías Proyectadas,,,2018.0,Ciclovía proyectada,VÍA DISTRIBUIDORA COMPLEMENTARIA,SI,15,15,15,CHACARITA,CHACARITA,CHACARITA,"MULTILINESTRING ((-58.459275957108886 -34.59667715927614, -58.459208764047936 -34.596693354485666))"
2818,9796,30060,"MOREAU DE JUSTO, ALICIA AV.",252,350,251,349,,AV.ALICIA MOREAU DE JUSTO,AVENIDA,124.35,DECRECIENTE,-1,Antes Doble Sentido de Circulación: Modificación desde el 24/01/2018 por Obras del Paseo del Bajo - Asignación de Sentido Único hacia el Norte (Decreciente) según Res. 401/SECTRANS/19 en BO 5685 del 26/08/2019,Ciclovías,,,2019.0,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,PUERTO MADERO,PUERTO MADERO,PUERTO MADERO,"MULTILINESTRING ((-58.36736914229874 -34.601629382221724, -58.367242662850416 -34.60274542587251))"
2819,9805,10018,"JUSTO, JUAN B. AV.",3698,3700,3697,3699,"17 DE OCTUBRE - JUSTO, JUAN B., Av. y parciales:",AV.JUAN B. JUSTO,AVENIDA,7.94,DOBLE,2,,Ciclovías,,,2017.0,Ciclovía,VÍA DISTRIBUIDORA PRINCIPAL,SI,15,15,15,VILLA CRESPO,VILLA CRESPO,VILLA CRESPO,"MULTILINESTRING ((-58.45595327804051 -34.60277266290619, -58.45602030092345 -34.60281801972027))"
2820,10138,20079,"SASTRE, MARCOS",2902,3000,2901,2999,,MARCOS SASTRE,CALLE,117.97,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,11,11,11,VILLA DEL PARQUE,VILLA DEL PARQUE,VILLA DEL PARQUE,"MULTILINESTRING ((-58.48817143007048 -34.60349409248507, -58.489223192723834 -34.60410613619955))"
2821,10337,20079,"SASTRE, MARCOS",3002,3100,3001,3099,,MARCOS SASTRE,CALLE,148.03,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,11,11,11,VILLA DEL PARQUE,VILLA DEL PARQUE,VILLA DEL PARQUE,"MULTILINESTRING ((-58.489223192723834 -34.60410613619955, -58.490542879825576 -34.60487409946685))"
2822,10469,3050,"PERON, JUAN DOMINGO, TTE. GENERAL",102,200,101,199,CANGALLO,TTE.GENERAL JUAN DOMINGO PERON,CALLE,91.90007562327628,DOBLE,2,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,1,1,1,SAN NICOLAS,SAN NICOLAS,SAN NICOLAS,"MULTILINESTRING ((-58.36885391901651 -34.60525171978038, -58.369851157537944 -34.60533130619963))"
2823,10706,20079,"SASTRE, MARCOS",3202,3300,3201,3299,,MARCOS SASTRE,CALLE,146.9,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,11,11,11,VILLA DEL PARQUE,VILLA DEL PARQUE,VILLA DEL PARQUE,"MULTILINESTRING ((-58.49185032421807 -34.60563486801929, -58.49298911854043 -34.60629756360455, -58.4931606033047 -34.606396185154615))"
2824,11116,20079,"SASTRE, MARCOS",3502,3600,3501,3599,,MARCOS SASTRE,CALLE,121.74,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,11,11,11,VILLA DEL PARQUE,VILLA DEL PARQUE,VILLA DEL PARQUE,"MULTILINESTRING ((-58.49488927829078 -34.60740125723423, -58.49505480403142 -34.60749600435082, -58.495751159227964 -34.60789822121664, -58.49597751465961 -34.608029500692496))"
2825,11482,20079,"SASTRE, MARCOS",3702,3800,3701,3799,,MARCOS SASTRE,CALLE,156.73,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,11,11,11,VILLA DEL PARQUE,VILLA DEL PARQUE,VILLA DEL PARQUE,"MULTILINESTRING ((-58.4969408759156 -34.608590514402664, -58.498130204915846 -34.60932695155875, -58.498309201963075 -34.60943662016669))"
2826,11864,20079,"SASTRE, MARCOS",3902,4000,3901,3999,,MARCOS SASTRE,CALLE,141.44,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.49935013990486 -34.610079987933425, -58.50044995612417 -34.61073649802587, -58.500600586744596 -34.61082610118153))"
2827,12025,20079,"SASTRE, MARCOS",4002,4100,4001,4099,,MARCOS SASTRE,CALLE,106.4,DECRECIENTE,-1,,Ciclovías Proyectadas,,,,Ciclovía proyectada,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.500600586744596 -34.61082610118153, -58.50139216967781 -34.61129713063845, -58.5015422058947 -34.61138631026721))"
2828,12263,2051,BELGRANO AV.,2,100,1,99,MONSERRAT,AV.BELGRANO,AVENIDA,76.9,DECRECIENTE,-1,Asignación de sentido O a E según Res 222/SECTRANS/19 BO 5624 del 24/05/2019 luego Paseo del Bajo. Confirma Res 401/SECTRANS/19 en BO 5685 del 26/08/2019 (Antes Modificación sentido a Creciente desde 24/01/2018 por Obras del Paseo del Bajo–Antes Doble),Ciclovías,,,2012.0,Ciclovía,VÍA DISTRIBUIDORA PRINCIPAL,,1,1,1,MONSERRAT,MONSERRAT,MONSERRAT,"MULTILINESTRING ((-58.36713165210457 -34.612160116417854, -58.3679668285966 -34.61222119521521))"
2829,12498,20079,"SASTRE, MARCOS",4302,4400,4301,4399,,MARCOS SASTRE,CALLE,97.97,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.50368722335715 -34.61266380529208, -58.50391087917145 -34.6127964088772, -58.50440028169771 -34.61308357275864, -58.504558246988665 -34.6131749291058))"
2830,12837,20079,"SASTRE, MARCOS",4502,4544,4501,4543,,MARCOS SASTRE,CALLE,52.73,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.50616961610701 -34.61410903375475, -58.506630156949875 -34.614393593093496))"
2831,12967,20079,"SASTRE, MARCOS",4576,4600,4589,4599,,MARCOS SASTRE,CALLE,44.51,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.506968258088534 -34.61460241893157, -58.507356974273186 -34.614842563992234))"
2832,13035,20079,"SASTRE, MARCOS",4602,4630,4601,4629,,MARCOS SASTRE,CALLE,46.91,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.507356974273186 -34.614842563992234, -58.507509496149225 -34.614936805816136, -58.507766568797656 -34.61509579895703))"
2833,13051,8032,"HUGO, VICTOR",2952,3000,2951,2999,,VICTOR HUGO,CALLE,14.91,DECRECIENTE,-1,"Reasignación de sentido de circulación desde Colectora Av. Gral. Paz hasta Av. Beiró, sentido circulatorio de NO a SE según Res. N.° 373/SSTYTRA/17 en BO 5154 del 23/06/2017 (antes DOBLE)",Ciclovías Proyectadas,Calzada paralela y adyacente a la vereda suroeste,,,Ciclovía proyectada,VÍA LOCAL,,10,10,10,VILLA REAL,VILLA REAL,VILLA REAL,"MULTILINESTRING ((-58.5300783228314 -34.61512231689632, -58.530195029748214 -34.61502880105527))"
2834,13094,20079,"SASTRE, MARCOS",4632,4670,4631,4669,,MARCOS SASTRE,CALLE,37.08,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.507766568797656 -34.61509579895703, -58.50793144690914 -34.61519785274729, -58.508090275505225 -34.615295964821115))"
2835,13175,20079,"SASTRE, MARCOS",4672,4700,4671,4699,,MARCOS SASTRE,CALLE,56.8,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.508090275505225 -34.615295964821115, -58.508416454648376 -34.61549732610325, -58.50858729806128 -34.615601348649854))"
2836,13400,20079,"SASTRE, MARCOS",4702,4800,4701,4799,,MARCOS SASTRE,CALLE,139.93,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.50858729806128 -34.615601348649854, -58.509679172214305 -34.616266158226274, -58.509815423743305 -34.6163497693892))"
2837,13559,20079,"SASTRE, MARCOS",4802,4900,4801,4899,,MARCOS SASTRE,CALLE,103.0,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.509815423743305 -34.6163497693892, -58.51071712781781 -34.61690323208964))"
2838,13663,3215,CHACO,52,100,101,131,QUITO,CHACO,CALLE,58.06,CRECIENTE,1,Reasignación de Sentidos de Circulación según Ley N° 3970 promulgada el 17/10/2011 y publicada en el Boletín Oficial 3.780 el día 31/10/2011,Ciclovías,,,2019.0,Ciclovía,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.42957846027307 -34.61723314281573, -58.430209901647395 -34.61727071056429))"
2839,13669,3215,CHACO,102,104,133,139,QUITO,CHACO,CALLE,12.51,DOBLE,2,Reasignación de Sentidos de Circulación según Ley N° 3970 promulgada el 17/10/2011 y publicada en el Boletín Oficial 3.780 el día 31/10/2011,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.430209901647395 -34.61727071056429, -58.43034124075168 -34.6173011690385))"
2840,13736,23485,"VERA PEÑALOZA,  ROSARIO",402,500,0,0,,ROSARIO VERA PEÑALOZA,BOULEVARD,77.29,DECRECIENTE,-1,corrección númeración 28-1,Ciclovías,,,,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,PUERTO MADERO,PUERTO MADERO,PUERTO MADERO,"MULTILINESTRING ((-58.36174249038297 -34.617482999289656, -58.360903609512775 -34.61741659302757))"
2841,13741,23485,"VERA PEÑALOZA,  ROSARIO",0,0,0,0,,ROSARIO VERA PEÑALOZA,BOULEVARD,17.96,DECRECIENTE,-1,no corresponde calle y núm,Ciclovías,,,,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,PUERTO MADERO,PUERTO MADERO,PUERTO MADERO,"MULTILINESTRING ((-58.3619374543469 -34.61749844331394, -58.36174249038297 -34.617482999289656))"
2842,13773,20079,"SASTRE, MARCOS",4902,5000,4901,4999,,MARCOS SASTRE,CALLE,134.38,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.51071712781781 -34.61690323208964, -58.511893570538604 -34.617625313450915))"
2843,13775,3215,CHACO,202,250,197,199,QUITO,CHACO,CALLE,26.08,CRECIENTE,1,Reasignación de Sentidos de Circulación según Ley N° 3970 promulgada el 17/10/2011 y publicada en el Boletín Oficial 3.780 el día 31/10/2011,Ciclovías,,,2014.0,Ciclovía,VÍA LOCAL,,6,6,6,CABALLITO,CABALLITO,CABALLITO,"MULTILINESTRING ((-58.43149450778304 -34.61756873205811, -58.43176826073047 -34.61763225462615))"
2844,13868,23485,"VERA PEÑALOZA,  ROSARIO",0,0,0,0,,ROSARIO VERA PEÑALOZA,BOULEVARD,152.07,DOBLE,2,no corresponde número,Ciclovías,,,,Ciclovía,VÍA DISTRIBUIDORA COMPLEMENTARIA,,1,1,1,PUERTO MADERO,PUERTO MADERO,PUERTO MADERO,"MULTILINESTRING ((-58.36493788773369 -34.61796182051277, -58.36412055062131 -34.6178955241627, -58.36328714237592 -34.617833020860665))"
2845,13922,20079,"SASTRE, MARCOS",5002,5050,5001,5049,,MARCOS SASTRE,CALLE,82.35,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.511893570538604 -34.617625313450915, -58.51235437749313 -34.61800640139183, -58.512527469667816 -34.618150981353416))"
2846,14093,20079,"SASTRE, MARCOS",5052,5100,5051,5099,,MARCOS SASTRE,CALLE,89.23,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.512527469667816 -34.618150981353416, -58.51266263709279 -34.618263885883465, -58.51308314069975 -34.618614001032, -58.51321251426375 -34.61872211851631))"
2847,14246,20079,"SASTRE, MARCOS",5102,5150,5101,5149,,MARCOS SASTRE,CALLE,94.44,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.51321251426375 -34.61872211851631, -58.513331916619364 -34.61882185956635, -58.51381583321863 -34.61922194674287, -58.513939498241655 -34.61932499532373))"
2848,14416,20079,"SASTRE, MARCOS",5152,5200,5151,5199,,MARCOS SASTRE,CALLE,91.39,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.513939498241655 -34.61932499532373, -58.51405481128811 -34.619421145759794, -58.514642288611284 -34.619909074874016))"
2849,14564,20079,"SASTRE, MARCOS",5202,5250,5201,5249,,MARCOS SASTRE,CALLE,96.85,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.514642288611284 -34.619909074874016, -58.51478342736041 -34.620026270332154, -58.515388809889075 -34.62052651233245))"
2850,14691,20079,"SASTRE, MARCOS",5252,5300,5251,5299,,MARCOS SASTRE,CALLE,71.59,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.515388809889075 -34.62052651233245, -58.51552628549615 -34.62064011688989, -58.515784277580586 -34.62085423408256, -58.5159357368316 -34.6209869168897))"
2851,15142,20079,"SASTRE, MARCOS",5402,5500,5401,5499,,MARCOS SASTRE,CALLE,132.13,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.516905961388225 -34.621843898932646, -58.517890270279814 -34.62271368387648))"
2852,15400,20079,"SASTRE, MARCOS",5502,5600,5501,5599,,MARCOS SASTRE,CALLE,136.3,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.517890270279814 -34.62271368387648, -58.51890554154505 -34.62361091173712))"
2853,15624,20079,"SASTRE, MARCOS",5652,5700,5651,5699,,MARCOS SASTRE,CALLE,53.95,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.519312967717234 -34.6239438981655, -58.51969818609285 -34.62431147134092))"
2854,15745,20079,"SASTRE, MARCOS",5702,5750,5701,5749,,MARCOS SASTRE,CALLE,63.61,DECRECIENTE,-1,,Ciclovías,,,2017.0,Ciclovía,VÍA LOCAL,,10,10,10,MONTE CASTRO,MONTE CASTRO,MONTE CASTRO,"MULTILINESTRING ((-58.51969818609285 -34.62431147134092, -58.52015237132061 -34.62474478654285))"
2855,16987,17076,PICHINCHA AV.,1602,1700,1601,1699,,AV. PICHINCHA,AVENIDA,125.41518434733771,DOBLE,2,,Ciclovías,,,2011.0,Ciclovía,VÍA LOCAL,,4,4,4,PARQUE PATRICIOS,PARQUE PATRICIOS,PARQUE PATRICIOS,"MULTILINESTRING ((-58.39683369944856 -34.62809061541779, -58.396771744054675 -34.62825211821085, -58.396545672191934 -34.62919488840576))"
2856,17087,7032,"GARCIA, MARTIN AV.",302,400,301,399,,AV. MARTIN GARCIA,AVENIDA,171.03,DOBLE,2,,Ciclovías,,,2015.0,Ciclovía,VÍA DISTRIBUIDORA PRINCIPAL,,0,4,1,,BOCA,SAN TELMO,"MULTILINESTRING ((-58.36944859028488 -34.62832168784518, -58.36963419883699 -34.62849845206958, -58.37046327108755 -34.62929331944961, -58.37066223486257 -34.629492275574556))"
