centroide,cantidad_ciclistas,año,turno,barrios
811,1,2014-01-01,mañana,FLORESTA
811,3,2014-01-01,tarde,FLORESTA
811,14,2015-01-01,mañana,FLORESTA
811,8,2015-01-01,tarde,FLORESTA
811,7,2016-01-01,mañana,FLORESTA
811,10,2016-01-01,tarde,FLORESTA
811,8,2017-01-01,mañana,FLORESTA
811,9,2017-01-01,tarde,FLORESTA
811,19,2018-01-01,mañana,FLORESTA
811,9,2018-01-01,tarde,FLORESTA
812,5,2013-01-01,mañana,FLORESTA
812,12,2013-01-01,tarde,FLORESTA
812,1,2014-01-01,mañana,FLORESTA
812,4,2014-01-01,tarde,FLORESTA
812,7,2015-01-01,mañana,FLORESTA
812,9,2015-01-01,tarde,FLORESTA
812,7,2016-01-01,mañana,FLORESTA
812,4,2016-01-01,tarde,FLORESTA
812,5,2017-01-01,mañana,FLORESTA
812,6,2017-01-01,tarde,FLORESTA
812,10,2018-01-01,mañana,FLORESTA
812,7,2018-01-01,tarde,FLORESTA
813,8,2013-01-01,mañana,FLORESTA
813,17,2013-01-01,tarde,FLORESTA
813,4,2014-01-01,mañana,FLORESTA
813,11,2014-01-01,tarde,FLORESTA
813,7,2015-01-01,mañana,FLORESTA
813,13,2015-01-01,tarde,FLORESTA
813,9,2016-01-01,mañana,FLORESTA
813,19,2016-01-01,tarde,FLORESTA
813,9,2017-01-01,mañana,FLORESTA
813,12,2017-01-01,tarde,FLORESTA
813,11,2018-01-01,mañana,FLORESTA
813,19,2018-01-01,tarde,FLORESTA
814,5,2013-01-01,mañana,FLORESTA
814,8,2013-01-01,tarde,FLORESTA
814,3,2014-01-01,mañana,FLORESTA
814,5,2014-01-01,tarde,FLORESTA
814,7,2015-01-01,mañana,FLORESTA
814,9,2015-01-01,tarde,FLORESTA
814,10,2016-01-01,mañana,FLORESTA
814,11,2016-01-01,tarde,FLORESTA
814,11,2017-01-01,mañana,FLORESTA
814,9,2017-01-01,tarde,FLORESTA
814,13,2018-01-01,mañana,FLORESTA
814,17,2018-01-01,tarde,FLORESTA
815,3,2013-01-01,mañana,FLORESTA
815,6,2013-01-01,tarde,FLORESTA
815,3,2014-01-01,mañana,FLORESTA
815,9,2014-01-01,tarde,FLORESTA
815,21,2015-01-01,mañana,FLORESTA
815,10,2015-01-01,tarde,FLORESTA
815,12,2016-01-01,mañana,FLORESTA
815,0,2016-01-01,tarde,FLORESTA
815,30,2017-01-01,mañana,FLORESTA
815,9,2017-01-01,tarde,FLORESTA
815,18,2018-01-01,mañana,FLORESTA
815,6,2018-01-01,tarde,FLORESTA
816,7,2013-01-01,mañana,FLORES
816,29,2013-01-01,tarde,FLORES
816,9,2014-01-01,mañana,FLORES
816,26,2014-01-01,tarde,FLORES
816,6,2015-01-01,mañana,FLORES
816,18,2015-01-01,tarde,FLORES
816,9,2016-01-01,mañana,FLORES
816,27,2016-01-01,tarde,FLORES
816,11,2017-01-01,mañana,FLORES
816,20,2017-01-01,tarde,FLORES
816,9,2018-01-01,mañana,FLORES
816,24,2018-01-01,tarde,FLORES
817,24,2013-01-01,mañana,FLORES
817,20,2013-01-01,tarde,FLORES
817,10,2014-01-01,mañana,FLORES
817,30,2014-01-01,tarde,FLORES
817,5,2015-01-01,mañana,FLORES
817,27,2015-01-01,tarde,FLORES
817,14,2016-01-01,mañana,FLORES
817,26,2016-01-01,tarde,FLORES
817,17,2017-01-01,mañana,FLORES
817,24,2017-01-01,tarde,FLORES
817,20,2018-01-01,mañana,FLORES
817,45,2018-01-01,tarde,FLORES
818,10,2013-01-01,mañana,FLORES
818,16,2013-01-01,tarde,FLORES
818,12,2014-01-01,mañana,FLORES
818,12,2014-01-01,tarde,FLORES
818,8,2015-01-01,mañana,FLORES
818,25,2015-01-01,tarde,FLORES
818,11,2016-01-01,mañana,FLORES
818,11,2016-01-01,tarde,FLORES
818,11,2017-01-01,mañana,FLORES
818,9,2017-01-01,tarde,FLORES
818,16,2018-01-01,mañana,FLORES
818,32,2018-01-01,tarde,FLORES
819,21,2013-01-01,mañana,FLORES
819,16,2013-01-01,tarde,FLORES
819,9,2014-01-01,mañana,FLORES
819,24,2014-01-01,tarde,FLORES
819,13,2015-01-01,mañana,FLORES
819,27,2015-01-01,tarde,FLORES
819,9,2016-01-01,mañana,FLORES
819,22,2016-01-01,tarde,FLORES
819,11,2017-01-01,mañana,FLORES
819,42,2017-01-01,tarde,FLORES
819,29,2018-01-01,mañana,FLORES
819,24,2018-01-01,tarde,FLORES
820,2,2013-01-01,mañana,FLORES
820,2,2013-01-01,tarde,FLORES
820,1,2014-01-01,mañana,FLORES
820,3,2014-01-01,tarde,FLORES
820,6,2015-01-01,mañana,FLORES
820,2,2015-01-01,tarde,FLORES
820,1,2016-01-01,mañana,FLORES
820,4,2016-01-01,tarde,FLORES
820,5,2017-01-01,mañana,FLORES
820,9,2017-01-01,tarde,FLORES
820,8,2018-01-01,mañana,FLORES
820,7,2018-01-01,tarde,FLORES
821,2,2013-01-01,mañana,FLORES
821,3,2013-01-01,tarde,FLORES
821,3,2014-01-01,mañana,FLORES
821,3,2014-01-01,tarde,FLORES
821,3,2015-01-01,mañana,FLORES
821,0,2015-01-01,tarde,FLORES
821,0,2016-01-01,mañana,FLORES
821,2,2016-01-01,tarde,FLORES
821,1,2017-01-01,mañana,FLORES
821,1,2017-01-01,tarde,FLORES
821,1,2018-01-01,mañana,FLORES
821,1,2018-01-01,tarde,FLORES
822,3,2013-01-01,mañana,FLORES
822,7,2013-01-01,tarde,FLORES
822,6,2014-01-01,mañana,FLORES
822,5,2014-01-01,tarde,FLORES
822,7,2015-01-01,mañana,FLORES
822,3,2015-01-01,tarde,FLORES
822,3,2016-01-01,mañana,FLORES
822,1,2016-01-01,tarde,FLORES
822,6,2017-01-01,mañana,FLORES
822,10,2017-01-01,tarde,FLORES
822,13,2018-01-01,mañana,FLORES
822,5,2018-01-01,tarde,FLORES
823,2,2013-01-01,mañana,FLORES
823,7,2013-01-01,tarde,FLORES
823,6,2014-01-01,mañana,FLORES
823,9,2014-01-01,tarde,FLORES
823,4,2015-01-01,mañana,FLORES
823,16,2015-01-01,tarde,FLORES
823,2,2016-01-01,mañana,FLORES
823,7,2016-01-01,tarde,FLORES
823,5,2017-01-01,mañana,FLORES
823,9,2017-01-01,tarde,FLORES
823,3,2018-01-01,mañana,FLORES
823,16,2018-01-01,tarde,FLORES
824,1,2013-01-01,mañana,FLORES
824,2,2013-01-01,tarde,FLORES
824,6,2014-01-01,mañana,FLORES
824,6,2014-01-01,tarde,FLORES
824,1,2015-01-01,mañana,FLORES
824,7,2015-01-01,tarde,FLORES
824,8,2016-01-01,mañana,FLORES
824,3,2016-01-01,tarde,FLORES
824,1,2017-01-01,mañana,FLORES
824,12,2017-01-01,tarde,FLORES
824,4,2018-01-01,mañana,FLORES
824,6,2018-01-01,tarde,FLORES
825,1,2013-01-01,mañana,FLORES
825,6,2013-01-01,tarde,FLORES
825,4,2014-01-01,mañana,FLORES
825,4,2014-01-01,tarde,FLORES
825,1,2015-01-01,mañana,FLORES
825,9,2015-01-01,tarde,FLORES
825,2,2016-01-01,mañana,FLORES
825,4,2016-01-01,tarde,FLORES
825,4,2017-01-01,mañana,FLORES
825,10,2017-01-01,tarde,FLORES
825,10,2018-01-01,mañana,FLORES
825,7,2018-01-01,tarde,FLORES
826,9,2013-01-01,mañana,VILLA GRAL. MITRE
826,15,2013-01-01,tarde,VILLA GRAL. MITRE
826,5,2014-01-01,mañana,VILLA GRAL. MITRE
826,12,2014-01-01,tarde,VILLA GRAL. MITRE
826,9,2015-01-01,mañana,VILLA GRAL. MITRE
826,5,2015-01-01,tarde,VILLA GRAL. MITRE
826,8,2016-01-01,mañana,VILLA GRAL. MITRE
826,9,2016-01-01,tarde,VILLA GRAL. MITRE
826,19,2017-01-01,mañana,VILLA GRAL. MITRE
826,29,2017-01-01,tarde,VILLA GRAL. MITRE
826,39,2018-01-01,mañana,VILLA GRAL. MITRE
826,39,2018-01-01,tarde,VILLA GRAL. MITRE
827,14,2013-01-01,mañana,VILLA GRAL. MITRE
827,25,2013-01-01,tarde,VILLA GRAL. MITRE
827,14,2014-01-01,mañana,VILLA GRAL. MITRE
827,17,2014-01-01,tarde,VILLA GRAL. MITRE
827,9,2015-01-01,mañana,VILLA GRAL. MITRE
827,21,2015-01-01,tarde,VILLA GRAL. MITRE
827,20,2016-01-01,mañana,VILLA GRAL. MITRE
827,16,2016-01-01,tarde,VILLA GRAL. MITRE
827,8,2017-01-01,mañana,VILLA GRAL. MITRE
827,23,2017-01-01,tarde,VILLA GRAL. MITRE
827,19,2018-01-01,mañana,VILLA GRAL. MITRE
827,25,2018-01-01,tarde,VILLA GRAL. MITRE
828,6,2013-01-01,mañana,VILLA SANTA RITA
828,17,2013-01-01,tarde,VILLA SANTA RITA
828,7,2014-01-01,mañana,VILLA SANTA RITA
828,9,2014-01-01,tarde,VILLA SANTA RITA
828,4,2015-01-01,mañana,VILLA SANTA RITA
828,12,2015-01-01,tarde,VILLA SANTA RITA
828,1,2016-01-01,mañana,VILLA SANTA RITA
828,15,2016-01-01,tarde,VILLA SANTA RITA
828,5,2017-01-01,mañana,VILLA SANTA RITA
828,13,2017-01-01,tarde,VILLA SANTA RITA
828,7,2018-01-01,mañana,VILLA SANTA RITA
828,17,2018-01-01,tarde,VILLA SANTA RITA
829,5,2013-01-01,mañana,VILLA SANTA RITA
829,14,2013-01-01,tarde,VILLA SANTA RITA
829,14,2014-01-01,mañana,VILLA SANTA RITA
829,12,2014-01-01,tarde,VILLA SANTA RITA
829,17,2015-01-01,mañana,VILLA SANTA RITA
829,24,2015-01-01,tarde,VILLA SANTA RITA
829,10,2016-01-01,mañana,VILLA SANTA RITA
829,18,2016-01-01,tarde,VILLA SANTA RITA
829,8,2017-01-01,mañana,VILLA SANTA RITA
829,11,2017-01-01,tarde,VILLA SANTA RITA
829,16,2018-01-01,mañana,VILLA SANTA RITA
829,13,2018-01-01,tarde,VILLA SANTA RITA
830,10,2013-01-01,mañana,VILLA SANTA RITA
830,7,2013-01-01,tarde,VILLA SANTA RITA
830,9,2014-01-01,mañana,VILLA SANTA RITA
830,9,2014-01-01,tarde,VILLA SANTA RITA
830,8,2015-01-01,mañana,VILLA SANTA RITA
830,8,2015-01-01,tarde,VILLA SANTA RITA
830,7,2016-01-01,mañana,VILLA SANTA RITA
830,1,2016-01-01,tarde,VILLA SANTA RITA
830,8,2017-01-01,mañana,VILLA SANTA RITA
830,12,2017-01-01,tarde,VILLA SANTA RITA
830,5,2018-01-01,mañana,VILLA SANTA RITA
830,9,2018-01-01,tarde,VILLA SANTA RITA
831,10,2013-01-01,mañana,VILLA GRAL. MITRE
831,12,2013-01-01,tarde,VILLA GRAL. MITRE
831,4,2014-01-01,mañana,VILLA GRAL. MITRE
831,10,2014-01-01,tarde,VILLA GRAL. MITRE
831,9,2015-01-01,mañana,VILLA GRAL. MITRE
831,8,2015-01-01,tarde,VILLA GRAL. MITRE
831,16,2016-01-01,mañana,VILLA GRAL. MITRE
831,13,2016-01-01,tarde,VILLA GRAL. MITRE
831,18,2017-01-01,mañana,VILLA GRAL. MITRE
831,10,2017-01-01,tarde,VILLA GRAL. MITRE
831,19,2018-01-01,mañana,VILLA GRAL. MITRE
831,18,2018-01-01,tarde,VILLA GRAL. MITRE
832,7,2013-01-01,mañana,VILLA GRAL. MITRE
832,8,2013-01-01,tarde,VILLA GRAL. MITRE
832,9,2014-01-01,mañana,VILLA GRAL. MITRE
832,9,2014-01-01,tarde,VILLA GRAL. MITRE
832,7,2015-01-01,mañana,VILLA GRAL. MITRE
832,6,2015-01-01,tarde,VILLA GRAL. MITRE
832,7,2016-01-01,mañana,VILLA GRAL. MITRE
832,14,2016-01-01,tarde,VILLA GRAL. MITRE
832,4,2017-01-01,mañana,VILLA GRAL. MITRE
832,10,2017-01-01,tarde,VILLA GRAL. MITRE
832,9,2018-01-01,mañana,VILLA GRAL. MITRE
832,8,2018-01-01,tarde,VILLA GRAL. MITRE
833,10,2013-01-01,mañana,VILLA GRAL. MITRE
833,25,2013-01-01,tarde,VILLA GRAL. MITRE
833,14,2014-01-01,mañana,VILLA GRAL. MITRE
833,20,2014-01-01,tarde,VILLA GRAL. MITRE
833,7,2015-01-01,mañana,VILLA GRAL. MITRE
833,25,2015-01-01,tarde,VILLA GRAL. MITRE
833,28,2016-01-01,mañana,VILLA GRAL. MITRE
833,46,2016-01-01,tarde,VILLA GRAL. MITRE
833,30,2017-01-01,mañana,VILLA GRAL. MITRE
833,56,2017-01-01,tarde,VILLA GRAL. MITRE
833,40,2018-01-01,mañana,VILLA GRAL. MITRE
833,101,2018-01-01,tarde,VILLA GRAL. MITRE
834,12,2013-01-01,mañana,VILLA GRAL. MITRE
834,20,2013-01-01,tarde,VILLA GRAL. MITRE
834,24,2014-01-01,mañana,VILLA GRAL. MITRE
834,29,2014-01-01,tarde,VILLA GRAL. MITRE
834,27,2015-01-01,mañana,VILLA GRAL. MITRE
834,27,2015-01-01,tarde,VILLA GRAL. MITRE
834,15,2016-01-01,mañana,VILLA GRAL. MITRE
834,30,2016-01-01,tarde,VILLA GRAL. MITRE
834,22,2017-01-01,mañana,VILLA GRAL. MITRE
834,19,2017-01-01,tarde,VILLA GRAL. MITRE
834,28,2018-01-01,mañana,VILLA GRAL. MITRE
834,38,2018-01-01,tarde,VILLA GRAL. MITRE
835,21,2013-01-01,mañana,VILLA GRAL. MITRE
835,20,2013-01-01,tarde,VILLA GRAL. MITRE
835,24,2014-01-01,mañana,VILLA GRAL. MITRE
835,22,2014-01-01,tarde,VILLA GRAL. MITRE
835,17,2015-01-01,mañana,VILLA GRAL. MITRE
835,17,2015-01-01,tarde,VILLA GRAL. MITRE
835,26,2016-01-01,mañana,VILLA GRAL. MITRE
835,13,2016-01-01,tarde,VILLA GRAL. MITRE
835,22,2017-01-01,mañana,VILLA GRAL. MITRE
835,18,2017-01-01,tarde,VILLA GRAL. MITRE
835,22,2018-01-01,mañana,VILLA GRAL. MITRE
835,29,2018-01-01,tarde,VILLA GRAL. MITRE
836,8,2013-01-01,mañana,CABALLITO
836,8,2013-01-01,tarde,CABALLITO
836,5,2014-01-01,mañana,CABALLITO
836,19,2014-01-01,tarde,CABALLITO
836,6,2015-01-01,mañana,CABALLITO
836,25,2015-01-01,tarde,CABALLITO
836,59,2016-01-01,mañana,CABALLITO
836,59,2016-01-01,tarde,CABALLITO
836,79,2017-01-01,mañana,CABALLITO
836,38,2017-01-01,tarde,CABALLITO
836,105,2018-01-01,mañana,CABALLITO
836,98,2018-01-01,tarde,CABALLITO
837,36,2013-01-01,mañana,CABALLITO
837,17,2013-01-01,tarde,CABALLITO
837,23,2014-01-01,mañana,CABALLITO
837,34,2014-01-01,tarde,CABALLITO
837,18,2015-01-01,mañana,CABALLITO
837,39,2015-01-01,tarde,CABALLITO
837,19,2016-01-01,mañana,CABALLITO
837,50,2016-01-01,tarde,CABALLITO
837,24,2017-01-01,mañana,CABALLITO
837,21,2017-01-01,tarde,CABALLITO
837,21,2018-01-01,mañana,CABALLITO
837,35,2018-01-01,tarde,CABALLITO
838,3,2013-01-01,mañana,CABALLITO
838,14,2013-01-01,tarde,CABALLITO
838,12,2014-01-01,mañana,CABALLITO
838,21,2014-01-01,tarde,CABALLITO
838,14,2015-01-01,mañana,CABALLITO
838,15,2015-01-01,tarde,CABALLITO
838,15,2016-01-01,mañana,CABALLITO
838,17,2016-01-01,tarde,CABALLITO
838,10,2017-01-01,mañana,CABALLITO
838,28,2017-01-01,tarde,CABALLITO
838,18,2018-01-01,mañana,CABALLITO
838,46,2018-01-01,tarde,CABALLITO
839,7,2013-01-01,mañana,CABALLITO
839,6,2013-01-01,tarde,CABALLITO
839,4,2014-01-01,mañana,CABALLITO
839,8,2014-01-01,tarde,CABALLITO
839,6,2015-01-01,mañana,CABALLITO
839,8,2015-01-01,tarde,CABALLITO
839,12,2016-01-01,mañana,CABALLITO
839,8,2016-01-01,tarde,CABALLITO
839,2,2017-01-01,mañana,CABALLITO
839,9,2017-01-01,tarde,CABALLITO
839,8,2018-01-01,mañana,CABALLITO
839,8,2018-01-01,tarde,CABALLITO
840,22,2013-01-01,mañana,CABALLITO
840,27,2013-01-01,tarde,CABALLITO
840,14,2014-01-01,mañana,CABALLITO
840,33,2014-01-01,tarde,CABALLITO
840,13,2015-01-01,mañana,CABALLITO
840,41,2015-01-01,tarde,CABALLITO
840,29,2016-01-01,mañana,CABALLITO
840,43,2016-01-01,tarde,CABALLITO
840,38,2017-01-01,mañana,CABALLITO
840,60,2017-01-01,tarde,CABALLITO
840,42,2018-01-01,mañana,CABALLITO
840,50,2018-01-01,tarde,CABALLITO
841,5,2013-01-01,mañana,CABALLITO
841,1,2013-01-01,tarde,CABALLITO
841,4,2014-01-01,mañana,CABALLITO
841,4,2014-01-01,tarde,CABALLITO
841,3,2015-01-01,mañana,CABALLITO
841,7,2015-01-01,tarde,CABALLITO
841,2,2016-01-01,mañana,CABALLITO
841,3,2016-01-01,tarde,CABALLITO
841,8,2017-01-01,mañana,CABALLITO
841,8,2017-01-01,tarde,CABALLITO
841,9,2018-01-01,mañana,CABALLITO
841,7,2018-01-01,tarde,CABALLITO
842,5,2013-01-01,mañana,CABALLITO
842,8,2013-01-01,tarde,CABALLITO
842,6,2014-01-01,mañana,CABALLITO
842,8,2014-01-01,tarde,CABALLITO
842,1,2015-01-01,mañana,CABALLITO
842,11,2015-01-01,tarde,CABALLITO
842,9,2016-01-01,mañana,CABALLITO
842,10,2016-01-01,tarde,CABALLITO
842,3,2017-01-01,mañana,CABALLITO
842,14,2017-01-01,tarde,CABALLITO
842,9,2018-01-01,mañana,CABALLITO
842,10,2018-01-01,tarde,CABALLITO
843,24,2013-01-01,mañana,CABALLITO
843,20,2013-01-01,tarde,CABALLITO
843,17,2014-01-01,mañana,CABALLITO
843,28,2014-01-01,tarde,CABALLITO
843,22,2015-01-01,mañana,CABALLITO
843,19,2015-01-01,tarde,CABALLITO
843,13,2016-01-01,mañana,CABALLITO
843,18,2016-01-01,tarde,CABALLITO
843,17,2017-01-01,mañana,CABALLITO
843,24,2017-01-01,tarde,CABALLITO
843,19,2018-01-01,mañana,CABALLITO
843,20,2018-01-01,tarde,CABALLITO
844,14,2013-01-01,mañana,CABALLITO
844,24,2013-01-01,tarde,CABALLITO
844,11,2014-01-01,mañana,CABALLITO
844,17,2014-01-01,tarde,CABALLITO
844,4,2015-01-01,mañana,CABALLITO
844,22,2015-01-01,tarde,CABALLITO
844,15,2016-01-01,mañana,CABALLITO
844,27,2016-01-01,tarde,CABALLITO
844,15,2017-01-01,mañana,CABALLITO
844,28,2017-01-01,tarde,CABALLITO
844,20,2018-01-01,mañana,CABALLITO
844,25,2018-01-01,tarde,CABALLITO
845,30,2013-01-01,mañana,CABALLITO
845,26,2013-01-01,tarde,CABALLITO
845,31,2014-01-01,mañana,CABALLITO
845,23,2014-01-01,tarde,CABALLITO
845,23,2015-01-01,mañana,CABALLITO
845,28,2015-01-01,tarde,CABALLITO
845,31,2016-01-01,mañana,CABALLITO
845,22,2016-01-01,tarde,CABALLITO
845,21,2017-01-01,mañana,CABALLITO
845,34,2017-01-01,tarde,CABALLITO
845,25,2018-01-01,mañana,CABALLITO
845,25,2018-01-01,tarde,CABALLITO
846,31,2013-01-01,mañana,CABALLITO
846,29,2013-01-01,tarde,CABALLITO
846,34,2014-01-01,mañana,CABALLITO
846,36,2014-01-01,tarde,CABALLITO
846,44,2015-01-01,mañana,CABALLITO
846,37,2015-01-01,tarde,CABALLITO
846,53,2016-01-01,mañana,CABALLITO
846,55,2016-01-01,tarde,CABALLITO
846,62,2017-01-01,mañana,CABALLITO
846,38,2017-01-01,tarde,CABALLITO
846,62,2018-01-01,mañana,CABALLITO
846,71,2018-01-01,tarde,CABALLITO
847,6,2013-01-01,mañana,CABALLITO
847,13,2013-01-01,tarde,CABALLITO
847,9,2014-01-01,mañana,CABALLITO
847,10,2014-01-01,tarde,CABALLITO
847,11,2015-01-01,mañana,CABALLITO
847,9,2015-01-01,tarde,CABALLITO
847,9,2016-01-01,mañana,CABALLITO
847,18,2016-01-01,tarde,CABALLITO
847,7,2017-01-01,mañana,CABALLITO
847,9,2017-01-01,tarde,CABALLITO
847,12,2018-01-01,mañana,CABALLITO
847,22,2018-01-01,tarde,CABALLITO
848,5,2013-01-01,mañana,CABALLITO
848,8,2013-01-01,tarde,CABALLITO
848,9,2014-01-01,mañana,CABALLITO
848,15,2014-01-01,tarde,CABALLITO
848,6,2015-01-01,mañana,CABALLITO
848,8,2015-01-01,tarde,CABALLITO
848,9,2016-01-01,mañana,CABALLITO
848,9,2016-01-01,tarde,CABALLITO
848,8,2017-01-01,mañana,CABALLITO
848,10,2017-01-01,tarde,CABALLITO
848,6,2018-01-01,mañana,CABALLITO
848,12,2018-01-01,tarde,CABALLITO
849,33,2013-01-01,mañana,CABALLITO
849,54,2013-01-01,tarde,CABALLITO
849,43,2014-01-01,mañana,CABALLITO
849,45,2014-01-01,tarde,CABALLITO
849,40,2015-01-01,mañana,CABALLITO
849,55,2015-01-01,tarde,CABALLITO
849,41,2016-01-01,mañana,CABALLITO
849,62,2016-01-01,tarde,CABALLITO
849,32,2017-01-01,mañana,CABALLITO
849,58,2017-01-01,tarde,CABALLITO
849,34,2018-01-01,mañana,CABALLITO
849,57,2018-01-01,tarde,CABALLITO
850,34,2013-01-01,mañana,CABALLITO
850,33,2013-01-01,tarde,CABALLITO
850,42,2014-01-01,mañana,CABALLITO
850,44,2014-01-01,tarde,CABALLITO
850,52,2015-01-01,mañana,CABALLITO
850,49,2015-01-01,tarde,CABALLITO
850,39,2016-01-01,mañana,CABALLITO
850,17,2016-01-01,tarde,CABALLITO
850,50,2017-01-01,mañana,CABALLITO
850,42,2017-01-01,tarde,CABALLITO
850,43,2018-01-01,mañana,CABALLITO
850,48,2018-01-01,tarde,CABALLITO
851,2,2013-01-01,mañana,PARQUE CHACABUCO
851,2,2013-01-01,tarde,PARQUE CHACABUCO
851,3,2014-01-01,mañana,PARQUE CHACABUCO
851,3,2014-01-01,tarde,PARQUE CHACABUCO
851,3,2015-01-01,mañana,PARQUE CHACABUCO
851,1,2015-01-01,tarde,PARQUE CHACABUCO
851,0,2016-01-01,mañana,PARQUE CHACABUCO
851,6,2016-01-01,tarde,PARQUE CHACABUCO
851,1,2017-01-01,mañana,PARQUE CHACABUCO
851,3,2017-01-01,tarde,PARQUE CHACABUCO
851,4,2018-01-01,mañana,PARQUE CHACABUCO
851,3,2018-01-01,tarde,PARQUE CHACABUCO
852,3,2013-01-01,mañana,PARQUE CHACABUCO
852,1,2013-01-01,tarde,PARQUE CHACABUCO
852,4,2014-01-01,mañana,PARQUE CHACABUCO
852,5,2014-01-01,tarde,PARQUE CHACABUCO
852,3,2015-01-01,mañana,PARQUE CHACABUCO
852,6,2015-01-01,tarde,PARQUE CHACABUCO
852,2,2016-01-01,mañana,PARQUE CHACABUCO
852,2,2016-01-01,tarde,PARQUE CHACABUCO
852,1,2017-01-01,mañana,PARQUE CHACABUCO
852,4,2017-01-01,tarde,PARQUE CHACABUCO
852,3,2018-01-01,mañana,PARQUE CHACABUCO
852,8,2018-01-01,tarde,PARQUE CHACABUCO
853,3,2013-01-01,mañana,PARQUE CHACABUCO
853,9,2013-01-01,tarde,PARQUE CHACABUCO
853,3,2014-01-01,mañana,PARQUE CHACABUCO
853,10,2014-01-01,tarde,PARQUE CHACABUCO
853,2,2015-01-01,mañana,PARQUE CHACABUCO
853,8,2015-01-01,tarde,PARQUE CHACABUCO
853,2,2016-01-01,mañana,PARQUE CHACABUCO
853,13,2016-01-01,tarde,PARQUE CHACABUCO
853,5,2017-01-01,mañana,PARQUE CHACABUCO
853,9,2017-01-01,tarde,PARQUE CHACABUCO
853,8,2018-01-01,mañana,PARQUE CHACABUCO
853,17,2018-01-01,tarde,PARQUE CHACABUCO
854,2,2013-01-01,mañana,PARQUE CHACABUCO
854,1,2013-01-01,tarde,PARQUE CHACABUCO
854,3,2014-01-01,mañana,PARQUE CHACABUCO
854,3,2014-01-01,tarde,PARQUE CHACABUCO
854,1,2015-01-01,mañana,PARQUE CHACABUCO
854,5,2015-01-01,tarde,PARQUE CHACABUCO
854,2,2016-01-01,mañana,PARQUE CHACABUCO
854,9,2016-01-01,tarde,PARQUE CHACABUCO
854,2,2017-01-01,mañana,PARQUE CHACABUCO
854,9,2017-01-01,tarde,PARQUE CHACABUCO
854,2,2018-01-01,mañana,PARQUE CHACABUCO
854,10,2018-01-01,tarde,PARQUE CHACABUCO
855,8,2013-01-01,mañana,PARQUE CHACABUCO
855,2,2013-01-01,tarde,PARQUE CHACABUCO
855,6,2014-01-01,mañana,PARQUE CHACABUCO
855,4,2014-01-01,tarde,PARQUE CHACABUCO
855,4,2015-01-01,mañana,PARQUE CHACABUCO
855,3,2015-01-01,tarde,PARQUE CHACABUCO
855,5,2016-01-01,mañana,PARQUE CHACABUCO
855,2,2016-01-01,tarde,PARQUE CHACABUCO
855,5,2017-01-01,mañana,PARQUE CHACABUCO
855,2,2017-01-01,tarde,PARQUE CHACABUCO
855,9,2018-01-01,mañana,PARQUE CHACABUCO
855,3,2018-01-01,tarde,PARQUE CHACABUCO
856,93,2013-01-01,mañana,BOEDO
856,121,2013-01-01,tarde,BOEDO
856,80,2014-01-01,mañana,BOEDO
856,64,2014-01-01,tarde,BOEDO
856,60,2015-01-01,mañana,BOEDO
856,80,2015-01-01,tarde,BOEDO
856,112,2016-01-01,mañana,BOEDO
856,88,2016-01-01,tarde,BOEDO
856,160,2017-01-01,mañana,BOEDO
856,86,2017-01-01,tarde,BOEDO
856,170,2018-01-01,mañana,BOEDO
856,120,2018-01-01,tarde,BOEDO
857,20,2013-01-01,mañana,BOEDO
857,20,2013-01-01,tarde,BOEDO
857,10,2014-01-01,mañana,BOEDO
857,19,2014-01-01,tarde,BOEDO
857,12,2015-01-01,mañana,BOEDO
857,10,2015-01-01,tarde,BOEDO
857,9,2016-01-01,mañana,BOEDO
857,24,2016-01-01,tarde,BOEDO
857,15,2017-01-01,mañana,BOEDO
857,25,2017-01-01,tarde,BOEDO
857,10,2018-01-01,mañana,BOEDO
857,48,2018-01-01,tarde,BOEDO
858,45,2013-01-01,mañana,BOEDO
858,36,2013-01-01,tarde,BOEDO
858,30,2014-01-01,mañana,BOEDO
858,50,2014-01-01,tarde,BOEDO
858,30,2015-01-01,mañana,BOEDO
858,47,2015-01-01,tarde,BOEDO
858,27,2016-01-01,mañana,BOEDO
858,65,2016-01-01,tarde,BOEDO
858,55,2017-01-01,mañana,BOEDO
858,48,2017-01-01,tarde,BOEDO
858,52,2018-01-01,mañana,BOEDO
858,94,2018-01-01,tarde,BOEDO
859,15,2013-01-01,mañana,BOEDO
859,11,2013-01-01,tarde,BOEDO
859,6,2014-01-01,mañana,BOEDO
859,12,2014-01-01,tarde,BOEDO
859,6,2015-01-01,mañana,BOEDO
859,3,2015-01-01,tarde,BOEDO
859,9,2016-01-01,mañana,BOEDO
859,5,2016-01-01,tarde,BOEDO
859,7,2017-01-01,mañana,BOEDO
859,14,2017-01-01,tarde,BOEDO
859,9,2018-01-01,mañana,BOEDO
859,16,2018-01-01,tarde,BOEDO
860,2,2013-01-01,mañana,BOEDO
860,7,2013-01-01,tarde,BOEDO
860,5,2014-01-01,mañana,BOEDO
860,3,2014-01-01,tarde,BOEDO
860,5,2015-01-01,mañana,BOEDO
860,4,2015-01-01,tarde,BOEDO
860,1,2016-01-01,mañana,BOEDO
860,1,2016-01-01,tarde,BOEDO
860,3,2017-01-01,mañana,BOEDO
860,4,2017-01-01,tarde,BOEDO
860,7,2018-01-01,mañana,BOEDO
